店舖名稱,店舖號,服務編號,地址,電話
全家大發新發店,017492,57492,高雄市大寮區鳳林三路405號,"07-9765052, 07-7835368"
全家大發江山店,017861,57861,高雄市大寮區鳳屏二路46號,"07-9763367, 07-7019527"
全家林園文林店,011846,51846,高雄市林園區東林西路137號,"07-9741452, 07-6417056"
全家林園鑫園店,014835,54300,高雄市林園區林園北路439號一樓,"07-9765393, 07-6417592"
全家林園海洋店,018925,57493,高雄市林園區漁港路87號,"07-9765053, 07-6410558"
全家林園鳳林店,017418,18378,高雄市林園區鳳林路一段92號,"07-9744388, 07-6436091"
全家鳥松大仁店,018760,17916,高雄市鳥松區大仁南路1號一樓,"07-9769793, 07-7353830"
全家鳥松星光店,017649,54862,高雄市鳥松區大埤路123號一樓,"07-9769670, 07-7354577"
全家鳥松濱湖店,012015,12822,高雄市鳥松區文前路3巷21-1號,"07-9744310, 07-7352906"
全家鳥松觀湖店,018452,52338,高雄市鳥松區松埔北巷4-205號,"07-9766303, 07-7354728"
全家鳥松大華店,014550,52497,高雄市鳥松區球場路75號1樓,"07-9766240, 07-3709772"
全家鳥松仁美店,013586,53488,高雄市鳥松區學堂路91-1號,"07-9741953, 07-7333641"
全家大樹義城店,013801,18738,"高雄市大樹區學城路一段12號(商店街12,13號)","07-9741811, 07-6568076"
全家大樹鳳荔店,017806,50520,高雄市大樹區實踐路61號(一二三四間),"07-9741881, 07-6520498"
全家大樹義大一店,016487,17970,高雄市大樹區學城路一段1號(學生活動中心),"07-9741779, 07-6578913"
全家大樹水興店,016017,18737,高雄市大樹區中山路174號,"07-9741775, 07-6526780"
全家大樹義邦店,013802,14665,高雄市大樹區學城路一段12號Ｃ3F08,"07-9744390, 07-6568082"
全家大樹義大二店,016489,17971,高雄市大樹區學城路一段8巷2號地下1樓,"07-9769798, 07-6577938"
全家旗山車站店,014290,17451,高雄市旗山區大同街23號,"07-9765176, 07-6626300"
全家美濃泰安店,015113,55113,高雄市美濃區中正路一段53號,"07-9766881, 07-6812061"
全家美濃中興店,016063,50761,高雄市美濃區中興路一段819號,"07-9744320, 07-6816160"
全家六龜農會店,015157,55157,高雄市六龜區光復路109號,"07-9766980, 07-6891095"
全家內門羅漢門店,018575,58575,高雄市內門區南屏路235號(配送用),"07-9766405, 07-6672369"
全家杉林農會店,015948,55948,高雄市杉林區清水路45號,"07-9765352, 07-6774509"
全家茄萣民治店,016863,52137,高雄市茄萣區民治路101號1＆2＆3樓,"07-9769746, 07-6988573"
全家茄萣白砂崙店,014501,18370,高雄市茄萣區白砂路243號1樓,"07-9744222, 07-6903182"
