店舖名稱,店舖號,服務編號,地址,電話
全家永和環河店,013435,11924,"新北市永和區環河西路二段219號,221號","02-77096041, 02-32339160"
全家永和環東店,015635,12024,"新北市永和區環河東路一段122號,124號","02-77096042, 02-89278437"
全家中和仁勇店,017751,53483,新北市中和區大勇街20號1樓,"02-77301157, 02-29400962"
全家中和佳和店,013708,11376,"新北市中和區中山路二段132號,134號1樓","02-77096393, 02-22450773"
全家中和中業店,017744,16490,新北市中和區中山路二段383＆385號1樓,"02-77096395, 02-32343384"
全家中和勝鴻店,012373,52373,新北市中和區中山路二段2巷45弄1號1樓,"02-77136727, 02-82451477"
全家中和環球店,016030,12894,新北市中和區中山路三段120之11號,"02-77096398, 02-32349461"
全家中和元氣店,016076,14133,新北市中和區中山路三段39號2樓,"02-77096392, 02-22256901"
全家中和中環店,014683,15451,新北市中和區中山路三段111號1樓,"02-77096397, 02-22267465"
全家中和漢陽店,017341,16021,新北市中和區中山路三段172號1樓,"02-77095941, 02-22230343"
全家中和中漢店,016420,50946,新北市中和區中山路三段146-2號,"02-77096399, 02-22239355"
全家中和環中店,013862,53862,新北市中和區中山路三段122號地下二樓,"02-77463901, 02-22214528"
全家中和和興店,017188,11379,"新北市中和區中正路11號,13號","02-77096400, 02-22446249"
全家中和福朋店,014505,11849,新北市中和區中正路633號,"02-77096402, 02-22286315"
全家中和廣場店,015062,15912,新北市中和區中正路712號一樓,"02-77096413, 02-82278301"
全家中和國華店,019111,19408,新北市中和區中正路868-1號,"02-77096403, 02-32343009"
全家中和力行店,017455,50042,新北市中和區中正路242號,"02-77096401, 02-22435392"
全家中和鎮順店,015821,52318,新北市中和區中正路167巷16號1樓,"02-77467843, 02-22427811"
全家中和德民店,015975,54986,新北市中和區中正路1186號1樓,"02-77292061, 02-22214027"
全家中和中安店,016316,10814,新北市中和區中安街192號,"02-77096406, 02-29256006"
全家中和中鼎店,015370,15959,新北市中和區中安街80號一樓,"02-77096405, 02-29294187"
全家中和中和店,015820,10648,新北市中和區中和路480號1F,"02-77096408, 02-32338551"
全家中和新漳和店,018951,55342,新北市中和區中和路24號1樓,"02-77301962, 02-22463806"
全家中和名揚店,017597,57597,新北市中和區中和路300號1樓,"02-77463729, 02-29266847"
全家中和金原店,017210,57078,新北市中和區中原街126號1樓,"02-77462598, 02-82211769"
全家中和中興店,018743,12087,"新北市中和區中興街111號,113號","02-77095911, 02-82423542"
全家中和巴黎店,014516,14283,新北市中和區中興街235巷1號,"02-77096409, 02-22407145"
全家中和仁義店,019212,18806,新北市中和區仁愛街36號,"02-77096410, 02-29484666"
全家中和光明店,015921,52825,新北市中和區民生街85巷2弄1號1樓,"02-77337597, 02-89535241"
全家中和國院店,016872,50380,新北市中和區民安街51號1樓,"02-77096416, 02-22213432"
全家中和嘉穗店,013129,53129,新北市中和區民利街91號1樓,"02-77463166, 02-22221242"
全家中和福美店,018996,51460,新北市中和區永和路74號1樓,"02-77137270, 02-22435180"
全家中和永貞店,019146,10378,新北市中和區永貞路244號,"02-77096418, 02-29288350"
全家中和秀山店,017577,11076,"新北市中和區立人街65號,67號","02-77096420, 02-89421005"
全家中和建業店,017603,18709,新北市中和區立德街189號1樓,"02-77096421, 02-22224223"
全家中和萊陽店,013001,15567,新北市中和區光華街1號3號一樓,"02-77096419, 02-82456393"
全家中和安樂店,016201,50943,新北市中和區安樂路81號,"02-77096422, 02-29400326"
全家中和智山店,018163,14208,"新北市中和區自立路38,38-1號1樓","02-77096423, 02-89422563"
全家中和新秀店,012255,52255,新北市中和區秀朗路三段44號1樓,"02-77179066, 02-29426524"
全家中和和平店,017990,11380,新北市中和區和平街56號1樓；54巷1弄1號1樓,"02-77096429, 02-29444304"
全家中和平興店,014308,19031,新北市中和區和平街20號,"02-77096428, 02-29431824"
全家中和新忠店,013906,51816,新北市中和區忠孝街27號1樓,"02-77294187, 02-29425376"
全家中和鑫發店,019037,59037,新北市中和區忠孝街105號,02-29434443
全家中和水源店,013672,50305,"新北市中和區保平路320號,322號","02-77096412, 02-82459519"
全家中和保健店,016747,11433,新北市中和區保健路17號,"02-77096431, 02-29444222"
全家中和南勢角店,011531,14461,新北市中和區南山路399巷10號1樓,"02-77096432, 02-89412772"
全家中和勝華店,016490,56490,新北市中和區南華路67號壹樓,"02-77463565, 02-22425933"
全家中和遠建店,012607,12613,新北市中和區建一路176號1樓,"02-77096436, 02-82272991"
全家中和圓順店,018773,50217,新北市中和區建一路141號,"02-77096435, 02-22289923"
全家中和建新店,014773,54115,新北市中和區建八路28號1樓,"02-77463198, 02-82263686"
全家中和員山店,015632,10050,"新北市中和區員山路325之4號,之5號1樓","02-77095898, 02-22267296"
全家中和新慶店,016753,51461,新北市中和區員山路137號1樓,"02-77137269, 02-82217342"
全家中和員慶店,016681,56681,新北市中和區員山路73號一樓,"02-77464396, 02-22236924"
全家中和興國店,015266,52448,新北市中和區國光街104號1樓,"02-77134957, 02-29635114"
全家中和自強店,018303,11298,新北市中和區莒光路131號,"02-77095901, 02-32346883"
全家中和莒城店,012956,51145,新北市中和區莒光路181號,"02-77095902, 02-22230924"
全家中和連勝店,017865,11557,新北市中和區連城路231號1樓及2樓,"02-77095905, 02-22490286"
全家中和連福店,015919,11790,"新北市中和區連城路391號,393號","02-77095907, 02-32347896"
全家中和和連店,014995,12991,新北市中和區連城路265巷1號一樓,"02-77096437, 02-82457861"
全家中和世紀店,016359,14458,新北市中和區連城路268之1號1樓,"02-77095906, 02-82278716"
全家中和新后店,014166,53405,新北市中和區連城路469巷23號1樓,"02-77302025, 02-22216706"
全家中和連新店,015225,55031,新北市中和區連城路521之1號1樓,"02-77292468, 02-32346707"
全家中和安勝店,016841,50568,新北市中和區連勝街59號,"02-77095910, 02-22430244"
全家中和景秀店,011938,11024,新北市中和區景平路71—2號,"02-77095921, 02-86680018"
全家中和景平店,016267,11240,新北市中和區景平路478號,"02-77095917, 02-89422184"
全家中和摩天店,014013,12640,新北市中和區景平路182號1樓,"02-77095913, 02-89423447"
全家中和勝平店,014993,12803,"新北市中和區景平路517,519號1樓","02-77095918, 02-22474417"
全家中和福真店,012957,15241,"新北市中和區景平路701,701之1號2樓","02-77095919, 02-22469262"
全家中和福順店,012395,19826,新北市中和區景平路708號,"02-77095920, 02-82454113"
全家中和景會店,011919,50092,新北市中和區景平路433號1樓,"02-77095916, 02-22424705"
全家中和捷勝店,018388,58388,新北市中和區景安路128號1樓,"02-77286854, 02-22426396"
全家中和景欣店,016077,11866,"新北市中和區景新街385號,385號之1","02-77095922, 02-29439032"
全家中和新平店,017894,12659,"新北市中和區景新街265,267號","02-77095923, 02-89411655"
全家中和景明店,015781,55781,新北市中和區景新街212號1樓,"02-77397371, 02-29466803"
全家中和雙捷店,017923,57923,新北市中和區景新街468號,"02-77462077, 02-89417765"
全家中和朕新店,013652,53328,新北市中和區景德街124號1樓,"02-77463061, 02-29426294"
全家中和華福店,017156,10976,"新北市中和區華順街117號,119號","02-77095925, 02-29506983"
全家中和華順店,018110,12907,新北市中和區華順街59號1樓,"02-77095926, 02-29542123"
全家中和華夏店,018840,11584,"新北市中和區華新街202號,204號","02-77095928, 02-29479070"
全家中和華隆店,016749,50998,新北市中和區華新街109巷1-3號,"02-77095927, 02-29414221"
全家中和華樹店,018256,56133,新北市中和區華新街55號1樓,"02-77463185, 02-29493985"
全家中和圓通店,018586,10520,新北市中和區圓通路307之5號,"02-77095931, 02-22454902"
全家中和安邦店,013339,11573,新北市中和區圓通路169號,"02-77095929, 02-22460866"
全家中和凌雲店,017209,18708,新北市中和區圓通路367巷2號,"02-77095932, 02-22427725"
全家中和錦順店,014503,52618,新北市中和區圓通路395號1樓,"02-77397747, 02-22426992"
全家中和圓峰店,016458,54037,新北市中和區圓通路226號1樓,"02-77304062, 02-22433191"
全家中和新生店,017310,11044,新北市中和區新生街132號,"02-77095939, 02-32342883"
全家中和新正店,017906,52742,新北市中和區新生街190號1樓,"02-77231251, 02-22263432"
全家中和新中穗店,017101,55452,新北市中和區新生街8號1樓,"02-77397098, 02-22253237"
全家中和民德店,018302,12294,新北市中和區壽德街26號1樓,"02-77095943, 02-29640401"
全家中和福祥店,016231,50939,"新北市中和區福祥路30號1,2樓","02-77095945, 02-22428093"
全家中和南中店,017966,51609,新北市中和區廣福路62號1樓,"02-77137268, 02-22464585"
全家中和德穗店,017271,16634,"新北市中和區德光路24,26號1樓","02-77095947, 02-89526580"
全家中和橋和店,016530,11558,"新北市中和區橋和路152號,156號","02-77095950, 02-22445415"
全家中和橋安店,009159,19159,新北市中和區橋和路120號,"02-77095949, 02-22424182"
全家中和新興店,018905,10927,新北市中和區興南路二段36號,"02-77095953, 02-29427198"
全家中和南興店,018318,18989,新北市中和區興南路二段5號,"02-77095955, 02-29420466"
全家中和烘爐店,017717,57717,新北市中和區興南路二段120號1樓,"02-77462996, 02-29468782"
全家中和錦中店,016750,12578,新北市中和區錦和路356號1樓,"02-77095956, 02-22458753"
全家中和錦福店,014485,54485,新北市中和區錦和路95號1樓,"02-77337897, 02-82453548"
全家土城工業店,017045,57045,新北市土城區中山路61號1樓,"02-77462243, 02-22678853"
全家土城新德店,017226,51217,新北市土城區中央路一段248之2號,"02-77096326, 02-22644631"
全家土城中央店,017431,10626,新北市土城區中央路二段89號,"02-77096380, 02-22741563"
全家土城順風店,013000,12335,新北市土城區中央路二段154號,"02-77096327, 02-82612108"
全家土城員仁店,014627,50000,新北市土城區中央路二段308號,"02-77096329, 02-82623135"
全家土城中源店,018783,53404,新北市土城區中央路二段260號1樓,02-82623623
全家土城欣隆店,014891,10821,新北市土城區中央路三段283號1樓,"02-77096331, 02-22683967"
全家土城永寧店,015205,18757,新北市土城區中央路三段74-1號＆74號1樓,"02-77096332, 02-22694365"
全家土城大安店,016643,19131,新北市土城區中央路三段187號,"02-77096330, 02-22690923"
全家土城恆山店,011902,16680,新北市土城區中央路四段281號1樓,"02-77096325, 02-22684232"
全家土城鴻海附店,018721,18727,新北市土城區中央路四段53-1號1樓,"02-22684934, 02-22689435"
全家土城頂埔店,017799,50269,新北市土城區中央路四段262號1樓,"02-77096335, 02-22674416"
全家土城頂運店,019014,54252,新北市土城區中央路四段70號1樓,"02-77463039, 02-22671054"
全家土城大道店,018572,58572,新北市土城區中華路一段31號,"02-77285670, 02-22616909"
全家土城鴻海店,018720,15481,新北市土城區自由街2號5樓,"02-22683011, 02-22695054"
全家土城新亞店,013871,50271,新北市土城區亞洲路57號,"02-77096339, 02-22697840"
全家土城行政店,017949,57949,新北市土城區和平路10-2號1樓,"02-77463105, 02-82618798"
全家土城延豐店,018095,12902,新北市土城區延吉街270號1樓,"02-77096341, 02-22746691"
全家土城峰吉店,012914,52914,新北市土城區延吉街159號1樓,"02-77091419, 02-22628864"
全家土城吉美店,017621,57621,新北市土城區延吉街239號1樓,"02-77462673, 02-22602720"
全家土城吉城店,018900,58900,新北市土城區延吉街80號1樓,02-22700166
全家土城冠延店,012590,11403,新北市土城區延和路111號,"02-77096342, 02-22622680"
全家土城新延店,014347,52483,新北市土城區延和路207號1樓,"02-77136173, 02-22628742"
全家土城義鴻店,015765,12581,新北市土城區明德路一段311號1樓,"02-77096346, 02-22733196"
全家土城德清店,014611,54611,新北市土城區明德路一段103號1樓,"02-77293372, 02-22628154"
全家土城立雲店,018976,19273,新北市土城區金城路二段258之5號,"02-77096347, 02-22643909"
全家土城香榭店,018165,55116,新北市土城區金城路三段10號1樓,"02-77292651, 02-22645031"
全家土城大城店,016301,56301,新北市土城區金城路三段141號1樓＆地下一樓,"02-77463297, 02-82620927"
全家土城青水店,017002,57002,新北市土城區青仁路32號1樓,"02-77462138, 02-22707634"
全家土城寬樺店,018608,11488,"新北市土城區青雲路382號,384號","02-77096378, 02-82733720"
全家土城青雲店,016646,11764,"新北市土城區青雲路42號,44號","02-77096379, 02-22743769"
全家土城雲陽店,018969,14466,新北市土城區青雲路185號1樓,"02-77096377, 02-22740328"
全家土城仁愛店,015069,10288,新北市土城區清水路166號,"02-77096381, 02-22611306"
全家土城海裕店,013713,51238,新北市土城區裕民路92巷22弄3號1樓,"02-77096383, 02-22622604"
全家土城學富店,015735,54028,新北市土城區裕民路69號1樓,"02-77301687, 02-22641614"
全家土城裕勝店,018340,19739,"新北市土城區裕生路57號1,2樓","02-77096385, 02-22623307"
全家土城御昇店,016000,53921,新北市土城區裕生路12號1樓,"02-77301091, 02-22629626"
全家土城城堡店,018330,15357,新北市土城區福仁街50巷1號,"02-77096386, 02-22743213"
全家土城金福店,019010,54336,新北市土城區福安街1號1-3樓全棟,"02-77464130, 02-22695639"
全家土城福祥店,014748,11642,新北市土城區福祥街46號一樓,"02-77096387, 02-82615458"
全家土城廣明店,017179,19423,新北市土城區廣明街45號？47號,"02-77096388, 02-89674909"
全家土城學林店,016846,53128,新北市土城區學成路36號1樓,"02-77463165, 02-82620694"
全家土城海山店,015127,10354,新北市土城區學府路一段294號,"02-77095617, 02-22647851"
全家土城廣福店,018842,10454,新北市土城區學府路一段162號,"02-77096391, 02-22738441"
全家土城廣興店,016503,12265,新北市土城區學府路一段100號,"02-77096389, 02-22647450"
全家土城新學店,019041,51462,新北市土城區學府路一段187號1樓,"02-77137267, 02-82624507"
全家土城美仁店,016755,16772,新北市土城區學府路二段21號1樓,"02-77095616, 02-82614954"
全家三峽新莉雅店,016930,52793,新北市三峽區二鬮路59之1號1樓,"02-77092842, 02-26741580"
全家三峽北苑店,016069,56069,新北市三峽區大學路151號1樓(商學院),"02-77463127, 02-86714877"
全家三峽三樹店,016501,15621,新北市三峽區三樹路257號259號一樓,"02-77096601, 02-26739736"
全家三峽同發店,016206,18655,新北市三峽區大同路3-1號1樓及地下層全部,"02-77096081, 02-86714604"
全家三峽金同店,016389,50626,新北市三峽區大同路196之1號1樓,"02-77096080, 02-86721784"
全家三峽大德店,015439,50095,新北市三峽區大德路483號1樓,"02-77096082, 02-35012620"
全家三峽福容店,017026,51468,新北市三峽區大學路81號1樓,"02-77137239, 02-26728452"
全家三峽觀成店,017063,14525,新北市三峽區大觀路80號1樓,"02-77096085, 02-86723040"
全家三峽金寶店,017460,10995,新北市三峽區中山路240號,"02-77096086, 02-86714922"
全家三峽峇里店,019150,16018,新北市三峽區中山路303號一樓,"02-77096599, 02-26736076"
全家三峽新介壽店,013562,53562,新北市三峽區介壽路三段176號1樓,"02-77463275, 02-86766209"
全家三峽文化店,018985,15242,新北市三峽區文化路117號1樓,"02-77096087, 02-26728908"
全家三峽大勇店,016661,52576,新北市三峽區文化路254號1樓,"02-77231168, 02-26734590"
全家三峽民權店,016818,51422,新北市三峽區民權街231號1樓,"02-77137238, 02-86711532"
全家三峽光明店,016152,10768,"新北市三峽區光明路6號,8號1樓","02-77096089, 02-26749014"
全家三峽大同店,015009,10895,新北市三峽區光明路100之6號,"02-77096088, 02-86742229"
全家三峽錦隆店,015145,50359,新北市三峽區國光街1號1樓,"02-77096090, 02-86717821"
全家三峽國寧店,014195,14403,"新北市三峽區國學街31,33號","02-77136504, 02-86721143"
全家三峽恩主店,016929,12763,"新北市三峽區復興路373,375號1樓","02-77096596, 02-26714305"
全家三峽復興店,019095,15372,新北市三峽區復興路56號1樓,"02-77096597, 02-26714174"
全家三峽和平店,016033,18878,新北市三峽區復興路157號1樓,"02-77096595, 02-26735218"
全家三峽學勝店,019202,52934,新北市三峽區學勤路162號1樓,"02-77097872, 02-86716146"
全家樹林德園店,017830,11025,新北市樹林區八德街600及602號,"02-77096509, 02-26807279"
全家樹林俊興店,014329,12019,新北市樹林區三俊街127號1F,"02-77096510, 02-26887701"
全家樹林大安店,018129,53444,新北市樹林區大安路501號1樓,"02-77302153, 02-26877960"
全家樹林金安店,017798,57286,新北市樹林區大安路585號1樓,"02-77306854, 02-26875845"
全家樹林藝術店,016070,56070,新北市樹林區大雅路287號1樓,"02-77463156, 02-26687483"
全家樹林學誠店,016095,18710,新北市樹林區大義路196＆198號,"02-89701140, 02-35017864"
全家樹林新中店,011655,11869,新北市樹林區中山路三段107號及107-1號,"02-77230412, 02-26685755"
全家樹林三德店,017289,57093,新北市樹林區中正路482號1樓,"02-77462564, 02-26763033"
全家樹林中華店,013987,16616,"新北市樹林區中華路183,185號1樓","02-77230472, 02-86867009"
全家樹林新全球店,016645,51367,新北市樹林區中華路291號,"02-77096314, 02-86862215"
全家樹林太平店,018097,11122,新北市樹林區太元街58號,"02-77230392, 02-86845773"
全家樹林仁醫店,017547,57547,新北市樹林區文化街14號1樓,"02-77462623, 02-26842900"
全家樹林日新店,018546,14175,新北市樹林區日新街50號1樓,"02-77230440, 02-26876139"
全家樹林新育店,017301,57301,新北市樹林區育英街53號1樓,"02-77463125, 02-26860566"
全家樹林育園店,014701,11781,新北市樹林區佳園路一段43號,"02-77136514, 02-26684376"
全家樹林五圓店,013692,16668,新北市樹林區忠孝街99號1樓,"02-77136515, 02-86850375"
全家樹林欣榮店,016153,50669,新北市樹林區東榮街107號1樓,"02-77230492, 02-86857876"
全家樹林東興店,018223,58223,新北市樹林區東興街22號1樓,"02-77286734, 02-86847363"
全家樹林新保安店,018339,50910,新北市樹林區保安街二段215號1樓,"02-77230495, 02-26886257"
全家樹林俊英店,017506,11655,新北市樹林區俊英街113號,"02-77230405, 02-26899787"
全家樹林俊霖店,013556,19775,新北市樹林區俊英街155巷1號1樓,"02-77230488, 02-26765503"
全家樹林俊信店,013700,53700,新北市樹林區俊英街118號1樓,"02-77463001, 02-26758782"
全家樹林車站店,013950,11836,新北市樹林區後站街8號,"02-77230409, 02-26813492"
全家樹林新柑園店,018252,55191,新北市樹林區柑園街一段302號1樓,"02-77464127, 02-26684823"
全家樹林國凱店,018166,10736,新北市樹林區國凱街82號,"02-77230380, 02-86860727"
全家樹林博愛店,018422,15079,新北市樹林區博愛街158號1樓,"02-77230459, 02-86755840"
全家樹林佳瑪店,016205,52556,新北市樹林區博愛街89號1樓,"02-77136399, 02-26878166"
全家樹林復興店,018421,10956,"新北市樹林區復興路272號,274號","02-77230388, 02-26873547"
全家樹林潭興店,015007,12948,"新北市樹林區潭興街22號1樓,地下室","02-77230435, 02-26829851"
全家樹林學園店,015005,19747,新北市樹林區學成路601號1樓,"02-26800124, 02-35019721"
全家樹林學勤店,016052,16866,"新北市樹林區學勤路550,552號1樓","02-77230528, 02-89705219"
全家樹林凱旋店,015870,16049,新北市樹林區大成路10號1樓(光纖)三峽鎮,"02-77230467, 02-89700748"
全家樹林龍興店,013985,11654,新北市樹林區龍興街15號,"02-77230529, 02-26889613"
全家樹林台鐵店,018692,58692,新北市樹林區鎮前街112號,"02-77287161, 02-26817735"
全家鶯歌行政店,019049,12008,新北市鶯歌區中正一路154號,"02-77230660, 02-26781963"
全家鶯歌正鶯店,018648,19276,新北市鶯歌區中正一路371號,"02-77230661, 02-86782074"
全家鶯歌車站店,018562,58562,新北市鶯歌區文化路68號之1,"02-77136431, 02-86777836"
全家鶯歌永明店,017458,12760,新北市鶯歌區永明街78號1樓,"02-77230662, 02-26703617"
全家鶯歌尖峰店,017792,57792,新北市鶯歌區尖山路126號1樓,"02-77463647, 02-86774110"
全家鶯歌新南雅店,017829,54029,新北市鶯歌區南雅路442號,"02-77301792, 02-26704972"
全家鶯歌站前店,013655,16285,"新北市鶯歌區建國路53之5號,,53之6號1樓","02-77230665, 02-86774875"
全家鶯歌國慶店,014002,54002,新北市鶯歌區建國路122號1樓,"02-77301270, 02-26776756"
全家鶯歌鶯桃店,016155,18699,新北市鶯歌區鶯桃路45號1樓,"02-77230667, 02-26706210"
全家三重力行店,013389,10926,新北市三重區力行路一段40號,"02-77096438, 02-29808615"
全家三重大勇店,019064,15905,新北市三重區力行路二段2號一樓,"02-77096358, 02-29829253"
全家三重三民店,016031,11182,新北市三重區三民街112號,"02-77096450, 02-29843629"
全家三重新福田店,014700,51783,新北市三重區三民街270號1樓,"02-77294185, 02-29823712"
全家三重龍和店,018393,18758,新北市三重區三和路三段59號,"02-77095538, 02-29762428"
全家三重三安店,018323,53155,新北市三重區三和路三段40號,"02-77463181, 02-29819584"
全家三重厚德店,015592,54038,新北市三重區三和路三段186號1樓,"02-77304061, 02-29815241"
全家三重福運店,016177,14972,新北市三重區三和路四段250號1樓,"02-77096452, 02-22863881"
全家三重銀和店,018854,54449,新北市三重區三和路四段394號1樓,"02-77337892, 02-22870339"
全家三重新三陽店,016269,55679,新北市三重區三陽路13巷2號1樓,"02-77397331, 02-29718178"
全家三重富貴店,018958,14291,新北市三重區三賢街201號,"02-77096350, 02-82876954"
全家三重大同店,015671,55115,新北市三重區大同北路6號1樓,"02-77292499, 02-29841445"
全家三重車勇店,016941,56941,新北市三重區大勇街1號1樓,"02-77462030, 02-29868439"
全家三重大智店,015269,10353,新北市三重區大智街94號,"02-77136502, 02-29807923"
全家三重致學店,018741,19027,新北市三重區大智街197號1樓,"02-77096457, 02-29869646"
全家三重三佾店,013411,16546,新北市三重區中央北路58號1樓,"02-77096458, 02-29784888"
全家三重興南店,017732,50286,新北市三重區中央南路8號1樓,"02-77096459, 02-29742923"
全家三重中央店,016577,56577,新北市三重區中央南路51號1樓,"02-77462145, 02-29744057"
全家三重金勇店,018688,52174,新北市三重區中正北路378號1樓,"02-77467602, 02-29850689"
全家三重新正店,015946,55946,新北市三重區中正南路184號1樓,"02-77397815, 02-29720095"
全家三重華泰店,017371,19827,新北市三重區中華路53號1樓,"02-77096466, 02-29874587"
全家三重華山店,017456,50360,新北市三重區中華路28號,"02-77096465, 02-29879931"
全家三重五華店,017059,10711,新北市三重區五華街89號,"02-77095535, 02-89822418"
全家三重華興店,015088,12622,"新北市三重區五華街45號,47號1樓","02-77096353, 02-29876468"
全家三重新三信店,015089,54512,新北市三重區五華街255號1樓,02-28559623
全家三重仁美店,019139,53640,新北市三重區仁美街104號,"02-77463852, 02-82879284"
全家三重華義店,019093,16326,"新北市三重區仁義街244號,富華街193號1樓","02-77096356, 02-89859180"
全家三重通華店,017123,19032,新北市三重區仁義街317號,"02-77096357, 02-82875919"
全家三重新仁義店,018326,51369,新北市三重區仁義街164號1樓,"02-77096355, 02-89859488"
全家三重大榮店,018198,58198,新北市三重區文化北路15號1樓,"02-77286690, 02-29761842"
全家三重文化店,017855,57855,新北市三重區文化南路8之4號1樓,"02-77463819, 02-29766209"
全家三重民生店,018507,11193,新北市三重區民生東街2號,"02-77096468, 02-29809320"
全家三重永安店,015519,11893,新北市三重區永安北路二段11號1樓,"02-77096469, 02-28579121"
全家三重永福店,017886,11243,新北市三重區永福街124號,"02-77096360, 02-22801075"
全家三重福旺店,015923,14316,新北市三重區永福街123號1樓,"02-77096359, 02-22863796"
全家三重興富店,016773,54183,新北市三重區光復路一段70號1樓,"02-77304065, 02-85124587"
全家三重群光店,015533,55533,新北市三重區光復路二段69號1樓,"02-77397296, 02-29999287"
全家三重環南店,014810,11524,"新北市三重區成功路52號,54號,56號1樓","02-77096365, 02-29743620"
全家三重成功店,012550,15296,新北市三重區成功路145巷45號47號一樓,"02-77095886, 02-29742342"
全家三重欣田店,013850,16720,新北市三重區自強路二段24號,"02-77096366, 02-89837451"
全家三重自強店,018420,11311,新北市三重區自強路三段16號,"02-77096367, 02-89832068"
全家三重車路頭店,014376,52421,新北市三重區車路頭街140號1樓及地下室,"02-77136832, 02-82839334"
全家三重公園店,017457,11348,新北市三重區忠孝路二段34號,"02-77096368, 02-29836585"
全家三重田心店,018956,15757,新北市三重區忠孝路三段50巷82號一樓,"02-77096361, 02-29844120"
全家三重長壽店,017724,12156,新北市三重區長壽西街1號,"02-77095891, 02-89827026"
全家三重新光榮店,016115,56115,新北市三重區長興街57號1樓,"02-77463173, 02-29767953"
全家三重重陽店,018418,10898,"新北市三重區重陽路一段109號,111號1樓","02-77096371, 02-89810631"
全家三重九陽店,018042,58042,新北市三重區重陽路二段30號1樓,"02-77302093, 02-29845805"
全家三重重仁店,018948,11359,新北市三重區重陽路三段5巷30號,"02-77096372, 02-89883651"
全家三重信安店,017797,51226,新北市三重區重陽路四段55號1樓,"02-77096373, 02-29878001"
全家三重天台店,017212,16971,新北市三重區重新路二段78號,"02-77096375, 02-29744755"
全家三重菜寮店,012257,52257,新北市三重區重新路三段126號1樓,"02-77179067, 02-29749493"
全家三重重光店,014776,53419,新北市三重區重新路三段176號1樓,"02-77302039, 02-29746074"
全家三重中興店,019168,10735,"新北市三重區重新路五段595,597號","02-77095877, 02-29992889"
全家三重湯城店,013907,18637,新北市三重區重新路五段609巷14號之7＆之8,"02-77095876, 02-29992495"
全家三重國泰店,018822,58822,新北市三重區重新路四段89號重新第二大樓1樓,"02-77304058, 02-29720115"
全家三重新運店,017255,19629,新北市三重區捷運路19巷6弄20號1樓,"02-77096470, 02-29879457"
全家三重頂崁店,017619,12498,新北市三重區22鄰頂崁街210巷31號1樓,"02-77136503, 02-29809001"
全家三重街口店,016766,56766,新北市三重區頂崁街210巷2號1樓,"02-77464333, 02-29875620"
全家三重集勇店,017543,19380,新北市三重區集勇街19號,"02-77095878, 02-28570741"
全家三重集美店,013022,10851,新北市三重區集美街149號1樓,"02-77095880, 02-29742761"
全家三重集明店,018910,14543,新北市三重區集美街116號1樓,"02-77095879, 02-29738074"
全家三重溪尾店,018438,10636,新北市三重區溪尾街160號1樓,"02-77095881, 02-22867450"
全家三重福溪店,015958,11858,新北市三重區溪尾街56號,"02-77095882, 02-82873066"
全家三重過圳店,015003,16988,新北市三重區過圳街3號1樓,"02-77095883, 02-29868554"
全家三重興德店,018886,18656,新北市三重區興德路123號,"02-77095887, 02-85124015"
全家三重龍門店,019148,16671,新北市三重區龍門路276號,"02-77095539, 02-29723089"
全家三重龍美店,015733,14480,新北市三重區龍濱路120號1樓,"02-77095889, 02-29785611"
全家三重龍明店,016875,14523,新北市三重區龍濱路168號1樓,"02-77095890, 02-29781104"
全家三重集成店,018949,14478,"新北市三重區環河南路254巷43號之1,2號","02-77096349, 02-29757564"
全家三重環北店,015551,15838,新北市三重區環河南路253號一樓,"02-77096362, 02-29736779"
全家新莊八德店,017256,10523,"新北市新莊區八德街15巷2號,17號","02-77095972, 02-22014759"
全家新莊新德勝店,017019,53168,新北市新莊區八德街135號,"02-77462475, 02-22014708"
全家新莊副都店,018199,58199,新北市新莊區中央路437號1樓,"02-77286693, 02-85218124"
全家新莊狀元店,018153,10879,新北市新莊區中平路268號,"02-77136511, 02-29984996"
全家新莊中平店,015167,11778,新北市新莊區中平路294號,"02-77095892, 02-29976597"
全家新莊中永店,018327,11919,新北市新莊區中平路66號,"02-77095895, 02-89920165"
全家新莊新幸福店,016711,51470,新北市新莊區中平路184巷10弄7號1樓,"02-77137241, 02-29969520"
全家新莊福海店,018788,11846,新北市新莊區中正路401號,"02-77095975, 02-22038885"
全家新莊安和店,015095,12131,新北市新莊區中正路829巷22弄1號,"02-77095977, 02-29036055"
全家新莊龍鳳店,012190,50272,新北市新莊區中正路729號,"02-77095976, 02-29017635"
全家新莊輔園店,019114,54988,新北市新莊區中正路510號,"02-77292077, 02-29040262"
全家新莊迴龍店,015762,55189,新北市新莊區中正路895-26號1樓,"02-77462962, 02-29011240"
全家新莊公所店,016362,56019,"新北市新莊區中正路255號1樓,2樓","02-77397820, 02-29924230"
全家新莊新建店,019004,51469,新北市新莊區中正路新建巷40號1樓,"02-77137242, 02-29013769"
全家新莊中環店,016268,50043,"新北市新莊區中和街155巷2號1樓,2樓部分","02-77095896, 02-29906924"
全家新莊和運店,017219,57219,新北市新莊區中和街17號1樓,"02-77463022, 02-29907549"
全家新莊新中信店,011872,51872,新北市新莊區中信街41號1樓,"02-77231837, 02-89927949"
全家新莊福前店,018786,58475,新北市新莊區中原東路56號1樓,"02-77136112, 02-85218649"
全家新莊福壽店,017720,10558,新北市新莊區中原路45號,"02-77095980, 02-29908643"
