店舖名稱,店舖號,服務編號,地址,電話
全家大里愛心店,017471,57471,台中市大里區愛心路75號,"04-37070154, 04-24067490"
全家大里新光店,015815,55815,台中市大里區新光路93號,"04-37074207, 04-24831925"
全家大里新興店,019152,50518,台中市大里區新興路47號,"04-37074863, 04-24063642"
全家大里瑞城店,018626,13529,"台中市大里區瑞城一街2號,2-1號1樓","04-37074865, 04-24968665"
全家霧峰金來店,017035,19280,台中市霧峰區中正路803號一樓,"04-37074902, 04-23397586"
全家霧峰中投店,017036,19786,台中市霧峰區中投西路二段430號,"04-37074896, 04-23306848"
全家霧峰五福店,014846,13375,台中市霧峰區六股路292號,"04-37074897, 04-23332687"
全家霧峰九德店,017451,50198,台中市霧峰區四德路204號,"04-37074895, 04-23396632"
全家霧峰金德店,019164,51686,台中市霧峰區四德路576號,"04-37070133, 04-23392762"
全家霧峰吉峰店,013896,13349,台中市霧峰區民生路353號,"04-37074899, 04-23396552"
全家霧峰新六順店,011848,51848,台中市霧峰區民生路201號,"04-37023065, 04-23391863"
全家霧峰朝科大店,015035,55035,台中市霧峰區吉峰東路62號,"04-37046231, 04-23302271"
全家霧峰亞洲店,014062,14063,"台中市霧峰區柳豐路466,468號","04-37074900, 04-23391650"
全家霧峰金亞洲店,018332,51289,台中市霧峰區南柳村柳豐路368號1樓,"04-37074901, 04-23309412"
全家霧峰新振興店,015056,51237,台中市霧峰區草湖路49號,"04-37074903, 04-23303638"
全家霧峰新錦峰店,012672,52672,台中市霧峰區錦州路331號,04-23309776
全家烏日高捷店,018959,54041,台中市烏日區三榮路二段352號,04-23367147
全家烏日成功店,012887,13426,"台中市烏日區中山路三段242-1號,242-2號","04-37074907, 04-23365155"
全家烏日新九德店,018881,54137,台中市烏日區中華路326號,"04-37070025, 04-23373214"
全家烏日金鴿店,018029,51436,台中市烏日區五光路95之1號,"04-37023010, 04-23360452"
全家烏日光日店,017027,52689,台中市烏日區公園路306號,"04-37076361, 04-23369013"
全家烏日高鐵店,017070,13448,"台中市烏日區光日路356,358號1樓","04-37074910, 04-23387882"
全家烏日新明道店,018215,53882,台中市烏日區信義街157號,"04-37070019, 04-23372835"
全家台中高鐵店,018378,58378,台中市烏日區站區二路8號1樓,04-36000076
全家台中新高鐵店,018387,58387,台中市烏日區站區二路8號2樓,04-36000075
全家烏日快捷店,018028,55148,台中市烏日區高鐵路一段70號1樓,"04-37046131, 04-23360842"
全家烏日林新店,016783,56195,台中市烏日區健行路177號1樓,"04-37074061, 04-23384645"
全家烏日新溪南店,012320,52320,台中市烏日區溪南路一段659號,"04-37074496, 04-23353211"
全家烏日成嶺店,015279,14156,台中市烏日區學田路719號,"04-37074908, 04-23383348"
全家豐原社皮店,015175,13428,台中市豐原區大豐路五段450號1樓,"04-37007467, 04-25152711"
全家豐原葫蘆墩店,018880,53614,台中市豐原區中正路693號,"04-37048961, 04-25295497"
全家豐原台鐵店,018567,58567,台中市豐原區中正路1-1號,"04-37046814, 04-25132258"
全家豐原豐富店,016777,14011,台中市豐原區水源路450-1號,"04-37007485, 04-25229385"
全家豐原新水源店,012750,52492,台中市豐原區水源路17號,"04-37073575, 04-25247522"
全家豐原永康店,015055,13641,台中市豐原區永康路215之1號一樓,"04-37007476, 04-25201374"
全家豐原甜心店,016932,51465,台中市豐原區田心路二段271號,"04-37023003, 04-25298399"
全家豐原互助店,013775,13847,台中市豐原區西勢路411號1樓,"04-37007482, 04-25346526"
全家豐原社興店,015353,13545,台中市豐原區社興五街1號,"04-37007470, 04-25253429"
全家豐原金美店,018796,53271,台中市豐原區信義街60號1樓,"04-37070438, 04-25239760"
全家豐原綠山店,014585,13791,台中市豐原區南陽路60號一樓,"04-37007480, 04-25294152"
全家豐原中興店,014096,52340,台中市豐原區圓環南路76號,"04-37074624, 04-25263450"
全家豐原榮豐店,018602,54508,台中市豐原區豐中路79號1F,"04-37023017, 04-25151901"
全家豐原金旺店,016433,56433,台中市豐原區豐北街246號,"04-37047197, 04-25280211"
全家豐原豐東店,016933,13637,台中市豐原區豐東路122號,"04-37007475, 04-25294832"
全家豐原騰偉店,014970,18620,台中市豐原區豐東路239號,"04-37007488, 04-25227617"
全家豐原豐南店,011837,13778,台中市豐原區豐南街133號133之1號一樓,"04-37007479, 04-25200705"
全家豐原大道店,015947,55947,台中市豐原區北陽里13鄰豐原大道四段293號,"04-37074217, 04-25241890"
全家豐原太陽店,018444,52810,台中市豐原區豐陽路109號,"04-37046786, 04-25291026"
全家豐原金睿店,017387,57387,台中市豐原區豐勢路一段259號,"04-37070074, 04-25132799"
全家豐原真樂店,016005,18657,台中市豐原區豐勢路二段787號,"04-37007489, 04-25204834"
全家豐原鎌村店,012936,52936,台中市豐原區鎌村路649號,"04-37046020, 04-25391802"
全家后里旺安店,018191,13792,台中市后里區公安路105號一樓,"04-37007223, 04-25586951"
全家后里文明店,017477,57477,台中市后里區文明路106號,"04-37070164, 04-25580098"
全家后里六家店,019078,59078,台中市后里區四村路48號,04-25580057
全家后里新中興店,018382,51410,台中市后里區甲后路一段362號,"04-37023001, 04-25581262"
全家麗寶樂園店,015856,55856,台中市后里區安眉路115-31號,"04-37074216, 04-25583161"
全家麗寶摩天輪店,018589,58589,台中市后里區福容路237號2樓,"04-37046856, 04-25560057"
全家石岡登峰店,012163,13867,台中市石岡區明德路179號1樓,"04-37007455, 04-25724246"
全家石岡鐵馬店,015872,54682,台中市石岡區豐勢路1103號,"04-37023976, 04-25724292"
全家東勢客進店,016101,13241,台中市東勢區中正路1號,"04-37007347, 04-25880738"
全家東勢東坑店,017639,57639,台中市東勢區東坑路377號,"04-37070220, 04-25770076"
全家東勢嶺先店,016187,13586,台中市東勢區東崎路五段367號1樓,"04-37007349, 04-25774305"
全家東勢勢林店,016237,13265,台中市東勢區勢林街230號,"04-37007348, 04-25881752"
全家東勢豐勢店,014971,13266,"台中市東勢區豐勢路482,484號1,2,3樓","04-37007350, 04-25773245"
全家東勢東豐店,018155,13939,"台中市東勢區豐勢路215號,217號1樓","04-37007346, 04-25772350"
全家和平梨山店,017353,57353,台中市和平區中正路88號,"04-37070070, 04-25980098"
全家和平新谷關店,012330,52295,台中市和平區東關路一段127-5號,"04-37007345, 04-25950073"
全家和平農會店,017942,57942,台中市和平區東關路三段235-2號,"04-37074322, 04-25941899"
全家新社興安店,019109,13776,台中市新社區興社街四段26之1號一樓,"04-37007225, 04-25823085"
全家潭子火車頭店,017848,57848,台中市潭子區22鄰中山路二段352之1號,"04-37070472, 04-25360102"
全家潭子東寶店,016688,13616,台中市潭子區大富路一段11號1樓,"04-37007471, 04-25358981"
全家潭子大豐店,013910,13357,台中市潭子區大豐路三段136號,"04-37007465, 04-25324851"
全家潭子佳能店,018489,51202,台中市潭子區北環路9號F棟5樓,"04-37007499, 04-25343199"
全家潭子佳能二店,018076,58076,"台中市潭子區建國路18號Ａ棟5樓,Ｎ棟4樓","04-37023426, 04-25310531"
全家潭子祥和店,016663,13617,"台中市潭子區祥和路62號,64號1樓","04-37007472, 04-25365465"
全家潭子甘蔗店,017512,50275,台中市潭子區勝利路289號,"04-37046289, 04-25359637"
全家潭子新圓通店,012305,52305,台中市潭子區勝利路58號1樓,"04-37023767, 04-25343731"
全家潭子真興店,016935,50252,台中市潭子區復興路一段8號10號12號,"04-37007496, 04-25368963"
全家潭子大茂店,015797,13521,台中市潭子區雅豐街78號1樓,"04-37007469, 04-25352409"
全家潭子摘星店,012304,52304,台中市潭子區雅豐街323號,"04-37074562, 04-25343750"
全家潭子金圓通店,015457,55457,台中市潭子區圓通南路143號一樓,"04-37070134, 04-25369309"
全家潭子榮興店,017510,13683,台中市潭子區榮興街57巷1號,"04-37007322, 04-25351461"
全家潭子矽品店,017998,13329,台中市潭子區中山路三段153號1樓(矽品中山廠),"04-25347273, 04-25349128"
全家潭子潭興店,015239,19671,台中市潭子區潭興路二段476號1樓,"04-37007492, 04-25362175"
全家潭子金潭店,016716,54618,台中市潭子區興華一路261號,"04-37023975, 04-25359975"
全家潭子頭家店,013891,13991,台中市潭子區頭張路二段112號,"04-37007323, 04-25348131"
全家大雅雅環店,015277,13125,"台中市大雅區大雅村29鄰雅環路二段1,3號1樓","04-37007199, 04-25663474"
全家大雅金雅環店,018542,58542,台中市大雅區雅環路一段191號1樓(配送用),"04-37046742, 04-25600807"
全家大雅廣福店,017760,13604,台中市大雅區二鄰中山路47號1樓,"04-37007201, 04-25681946"
全家大雅好雅店,016378,18950,台中市大雅區中清東路171號,"04-37007232, 04-25606984"
全家大雅金交流店,017470,57470,台中市大雅區中清路三段941號1樓,"04-37070147, 04-25602565"
全家大雅清泉店,018912,13451,台中市大雅區中清路四段921號1樓,"04-37007236, 04-25652050"
全家大雅中科店,012491,52491,台中市大雅區中清路四段581號,"04-37074219, 04-25604708"
全家大雅楓林店,013658,13682,台中市大雅區民生路三段458號,"04-37007200, 04-25684539"
全家大雅上楓店,014667,14165,台中市大雅區民生路四段151號一樓,"04-37007230, 04-25662482"
全家大雅永和店,015379,13598,台中市大雅區永和路89號1樓,"04-37007231, 04-25609441"
全家大雅文雅店,016600,56600,台中市大雅區永和路127-8號,"04-37076147, 04-25604511"
全家大雅永勝店,017199,57199,台中市大雅區科雅二路8號1樓,"04-37077410, 04-25602522"
全家大雅矽品店,014117,54117,台中市大雅區科雅路19號,04-25674213
全家大雅好神店,016948,56948,台中市大雅區神林南路98號,"04-37077392, 04-25607958"
全家大雅金好神店,019100,59100,台中市大雅區神林路一段142號(部份範圍),04-25600667
全家大雅有春店,017735,50318,台中市大雅區雅潭路四段296號,"04-37007233, 04-25676469"
全家大雅金學府店,012870,52870,台中市大雅區學府路176-3號,"04-37046578, 04-25671139"
全家神岡大漢店,014583,13382,台中市神岡區大漢街72號,"04-37007466, 04-25206148"
全家神岡工業店,014245,13495,台中市神岡區中山路1120之2號1120之3,"04-37007468, 04-25616468"
全家神岡陞灃店,017511,50253,台中市神岡區中山路517號,"04-37007497, 04-25631309"
全家神岡加油店,018296,58296,台中市神岡區中山路88號,"04-37077694, 04-25130599"
全家神岡和睦店,019005,59005,台中市神岡區和睦路一段721號,04-25633800
全家神岡新社口店,018025,50613,台中市神岡區昌平路五段289號,"04-37007498, 04-25634782"
全家大肚新市鎮店,017413,50697,台中市大肚區大明三街152號,"04-37046330, 04-26999622"
全家大肚高山店,013123,13317,台中市大肚區大德三街38號,"04-37007198, 04-26993268"
全家大肚大洋店,016168,13698,台中市大肚區中沙路164巷3弄103號1樓,"04-37007326, 04-26911903"
全家大肚王田店,016989,19363,台中市大肚區沙田路一段144-1號,"04-37046328, 04-26934823"
全家大肚火車頭店,014726,52284,台中市大肚區沙田路二段771號,"04-37074167, 04-26990401"
全家大肚瑞功店,014475,14686,台中市大肚區遊園路一段69-1號,"04-37046331, 04-26918804"
全家大肚台蔗店,015103,50460,台中市大肚區遊園路二段2號,"04-37046326, 04-26912459"
全家沙鹿金站店,018853,58853,台中市沙鹿區大同街14-2號,04-26350507
全家沙鹿鹿寮店,018633,58633,台中市沙鹿區中山路548之2號,"04-37046921, 04-26620002"
全家沙鹿鑫車店,017127,51543,台中市沙鹿區中正街48號,"04-37023002, 04-26628957"
全家台中機場店,019126,59126,台中市沙鹿區中航路一段168號,04-26150203
全家沙鹿飛航店,015796,14059,"台中市沙鹿區中清路43之52,53,55,56號","04-37007339, 04-26153527"
全家沙鹿靜宜店,015178,14229,台中市沙鹿區中棲路200號-至善樓,"04-37007341, 04-26313790"
全家沙鹿英才店,014825,13525,台中市沙鹿區北勢東路530號1樓,"04-37007338, 04-26326567"
全家沙鹿弘光店,017320,13688,台中市沙鹿區北勢東路263號1樓,"04-37007457, 04-26335938"
全家沙鹿東家店,013895,14033,台中市沙鹿區北勢東路411-2號,"04-37007337, 04-26318450"
全家沙鹿北勢東店,018670,52635,台中市沙鹿區北勢東路646號一樓全部,"04-37074978, 04-26527983"
全家沙鹿正英店,018078,58078,台中市沙鹿區正英路399號,"04-37074222, 04-26520207"
全家沙鹿光榮店,016290,18867,臺中市沙鹿區光華路359號361號,"04-37007335, 04-26628321"
全家沙鹿金智店,016045,56045,"台中市沙鹿區成功東街42,44,46號","04-37070184, 04-26620477"
全家沙鹿大展店,016270,13539,台中市沙鹿區自強路336號1樓,"04-37007456, 04-26526030"
全家沙鹿沙田店,018103,14122,台中市沙鹿區沙田路101號,"04-37007336, 04-26368565"
全家沙鹿金斗店,017873,57873,台中市沙鹿區南斗路29號,"04-37070524, 04-26360607"
全家沙鹿正德店,013182,13962,台中市沙鹿區屏西路98號,"04-37007458, 04-26529713"
全家沙鹿興安店,017442,57442,台中市沙鹿區興安路53之3號,"04-37070114, 04-26625488"
全家沙鹿鎮南店,012803,13742,台中市沙鹿區鎮南路二段268號1樓,"04-37007343, 04-26337539"
全家沙鹿鎮平店,012536,13880,台中市沙鹿區鎮南路二段95號1樓,"04-37007342, 04-26362846"
全家龍井龍安店,018087,53507,台中市龍井區中央路二段273號,"04-37048805, 04-26398795"
全家龍井龍津店,014246,54138,台中市龍井區中央路二段33號,"04-37070079, 04-26304049"
全家龍井新文勝店,013313,51710,台中市龍井區臺灣大道五段3巷62弄49號,"04-37023011, 04-26319793"
全家龍井沙田店,015413,13492,台中市龍井區沙田路六段187號,"04-37047017, 04-26367163"
全家龍井向美店,019000,59000,台中市龍井區沙田路四段670巷17號,04-26361840
全家龍井茄投店,014519,13436,台中市龍井區茄投路67之1號,"04-37047018, 04-26308407"
全家龍井新庄店,015772,13524,台中市龍井區新興路224號1樓,"04-37048479, 04-26520796"
全家龍井海大店,017450,14273,"台中市龍井區新興路東興巷48號一樓,地下室","04-37048336, 04-26312703"
全家龍井龍后店,015573,14493,台中市龍井區新興路21號1樓,"04-37048482, 04-26522061"
全家龍井龍盈店,016040,52906,台中市龍井區新興路49巷2號,"04-37046687, 04-26318790"
全家龍井遊園北店,017238,57238,台中市龍井區遊園北路443號,"04-37070045, 04-26314971"
全家龍井學園店,018311,14369,台中市龍井區遊園南路297號,"04-37048480, 04-26521590"
全家龍井龍山店,016379,51148,台中市龍井區龍山街85號,"04-37048481, 04-26361524"
全家龍井大火力店,013563,53563,台中市龍井區龍昌路10號,"04-37048835, 04-26392523"
全家龍井龍勝店,018663,53564,台中市龍井區龍社路439號,"04-37048837, 04-26528249"
全家龍井向漾店,018522,58522,台中市龍井區龍社路67號1樓至4樓全部,"04-37046704, 04-26312163"
全家龍井藝術店,018027,13860,台中市龍井區10鄰藝術街92號1樓,"04-37048483, 04-26318703"
全家梧棲海星星店,017943,57943,台中市梧棲區八德路一段2號,"04-37074367, 04-26563386"
全家梧棲中和店,018669,13984,台中市梧棲區中和街1號1樓,"04-37007483, 04-26568141"
全家梧棲金牌店,017003,57003,台中市梧棲區中華路一段1001號,"04-37077397, 04-26560358"
全家梧棲新文華店,018635,58635,台中市梧棲區文華街201號,"04-37046925, 04-26580103"
全家梧棲大庄店,015176,14228,台中市梧棲區大庄里臺灣大道八段506號1樓,"04-37007487, 04-26564091"
全家梧棲海王子店,017200,57200,台中市梧棲區四維路104號,"04-37070024, 04-26580706"
全家梧棲正港店,018646,18833,台中市梧棲區民生街61號一樓,"04-37007490, 04-26569265"
全家梧棲自強店,015423,14155,"台中市梧棲區自強一街132號,134號","04-37007486, 04-26392391"
全家梧棲港埠店,018058,13342,台中市梧棲區港埠路二段17號,"04-37007463, 04-26584770"
全家梧棲金泰店,014617,54617,台中市梧棲區臨港路三段9號,"04-37023972, 04-26392326"
全家清水中山店,015470,13067,台中市清水區中山路110號,"04-37007460, 04-26221679"
全家清水榮玉店,013506,53506,台中市清水區中正街79號,"04-37048675, 04-26224952"
全家清水德光店,019191,56767,台中市清水區中清路九段442號,"04-37074401, 04-26268265"
全家清水必成店,015681,55681,台中市清水區民和路二段199號,"04-37007917, 04-26566100"
全家清水高美店,018059,13809,台中市清水區高美路560號1樓,"04-37007481, 04-26112405"
全家清水好美店,016853,19093,台中市清水區高美路308-1號,"04-37007491, 04-26261265"
全家清水金橫濱店,018732,58732,台中市清水區港埠路三段209號,"04-37023102, 04-26580180"
全家清水米糕店,012050,52050,臺中市清水區新興路119號,"04-37023040, 04-26222901"
全家大甲鐵山店,018991,18715,台中市大甲區中山路一段1549號,"04-37007332, 04-26804208"
全家大甲台鐵店,018568,58568,台中市大甲區中山路一段828號,"04-37046824, 04-26800369"
全家大甲水源店,018380,13231,台中市大甲區水源路450號,"04-37007327, 04-26761668"
全家大甲甲中店,017508,13276,台中市大甲區水源路1號,"04-37007330, 04-26764822"
全家大甲金雁店,016965,56965,台中市大甲區信義路308號,"04-37077394, 04-26803407"
全家大甲車頭店,018381,13477,台中市大甲區蔣公路2號1樓,"04-37007331, 04-26760418"
全家大甲甲讚店,018359,53272,台中市大甲區蔣公路173號,"04-37070049, 04-26803391"
全家外埔皇后店,017688,13833,台中市外埔區六分路237號1樓,"04-37007452, 04-26837583"
全家外埔國王店,018929,13771,台中市外埔區甲后路757之1號一樓,"04-37007453, 04-26804324"
全家大安海墘店,017733,57141,台中市大安區大安港路1021號,"04-37077406, 04-26800086"
全家大安全盈店,013912,14080,台中市大安區中山南路334號1樓,"04-37007297, 04-26714756"
