店舖名稱,店舖號,服務編號,地址,電話
全家萬大店,018487,58487,台北市萬華區萬大路64號1樓,"02-77231824, 02-23040610"
全家萬捷店,018497,58497,台北市萬華區漢中街50巷11號1樓(部份),"02-77231826, 02-23811101"
全家萬中店,015246,55246,台北市萬華區漢口街二段22號,"02-77301067, 02-23887636"
全家萬明店,017790,57790,台北市萬華區漢口街二段67之2號1樓,"02-77463264, 02-23119635"
全家漢中店,017430,14443,台北市萬華區漢中街139號1樓,"02-77230522, 02-23141275"
全家新廣州店,018111,54858,台北市萬華區廣州街235-1號,"02-77292135, 02-23027354"
全家龍廣店,017328,57328,"台北市萬華區廣州街203號1,2樓","02-77305701, 02-23026434"
全家新興義店,016734,52931,台北市萬華區興義街41號1樓,"02-77463040, 02-23034328"
全家環南店,017103,10899,台北市萬華區環河南路二段298號,"02-77230525, 02-23026891"
全家綠堤店,013690,16464,台北市萬華區環河南路二段173號,"02-77230523, 02-23041210"
全家寶興店,016832,10056,台北市萬華區寶興街78號,"02-77230526, 02-23013308"
全家寶元店,018147,14195,台北市萬華區寶興街40號,"02-77231557, 02-23099925"
全家大道店,015953,12233,台北市信義區大道路79號1樓,"02-77230423, 02-27276692"
全家五分埔店,014917,54917,台北市信義區中坡北路23號1樓,"02-77463610, 02-27653612"
全家協和店,015064,10245,台北市信義區中坡南路38號1F,"02-77230369, 02-27590819"
全家新中坡店,016421,51736,台北市信義區中坡南路229號,"02-77137210, 02-27270460"
全家永吉二店,012953,10403,台北市信義區永吉路223號,"02-77230373, 02-27491648"
全家厚雅店,017731,57356,台北市信義區永吉路30巷118號1樓,"02-77303123, 02-27659814"
全家光復南路店,016838,10009,台北市信義區光復南路447之2號,"02-77230361, 02-27294291"
全家復昌店,017827,16310,"台北市信義區光復南路505號,507號及文昌街32","02-77230470, 02-23459489"
全家北醫店,016260,10686,台北市信義區吳興街263號,"02-77230378, 02-27229824"
全家三興店,017120,11588,台北市信義區吳興街7號,"02-77230403, 02-27232796"
全家盛興店,018632,55289,台北市信義區吳興街334號,"02-77301076, 02-27201400"
全家六張黎店,016604,10014,台北市信義區和平東路三段387號,"02-77230363, 02-27338739"
全家忠信店,016839,15318,台北市信義區忠孝東路五段425號1樓及地下室,"02-77230461, 02-27422963"
全家永信店,017031,51625,台北市信義區忠孝東路五段472號,"02-77137207, 02-87807876"
全家新忠隆店,018300,52808,台北市信義區忠孝東路五段71巷8號壹樓,"02-77231165, 02-27493532"
全家聯合店,014769,12899,台北市信義區忠孝東路四段553巷6弄17號1樓,"02-77230432, 02-27685432"
全家松興店,018458,11917,台北市信義區松山路107號,"02-77230416, 02-27603790"
全家松盛店,013949,11992,台北市信義區松山路153號,"02-77230417, 02-27606140"
全家欣松春店,013312,52444,台北市信義區松山路281號1樓,"02-77134950, 02-27493963"
全家崧捷店,016138,55506,台北市信義區松山路11號,02-27656379
全家新安興店,017989,56145,台北市信義區松仁路240巷2號,"02-77397367, 02-27204938"
全家南山廣場店,018449,58449,台北市信義區松仁路100號6樓之1,"02-77230034, 02-27585233"
全家永孝店,017679,10890,台北市信義區松信路145號,"02-77230383, 02-27678185"
全家松站店,016261,50977,台北市信義區松隆路329巷8號壹樓,"02-77230497, 02-27678206"
全家建鑫店,017309,14277,台北市信義區松壽路24號,"02-77230445, 02-27233205"
全家新信德店,018390,53167,台北市信義區松德路283號,"02-77462472, 02-23465799"
全家信安店,015265,53880,台北市信義區松德路200巷13號1樓,"02-77397375, 02-87895039"
全家松永店,016465,56465,台北市信義區松德路157號,"02-77463062, 02-23465356"
全家永林店,018456,11092,台北市信義區虎林街82巷23號,"02-77230589, 02-27470209"
全家海華店,019052,11460,台北市信義區虎林街132巷81號1樓,"02-77230585, 02-87890667"
全家忠林店,016495,15453,台北市信義區虎林街166號1樓及地下室,"02-77230586, 02-87891305"
全家欣富台店,018987,52156,台北市信義區虎林街120巷165號,"02-77467603, 02-27491525"
全家新松林店,018521,52985,台北市信義區虎林街61-4號,"02-77302148, 02-27493109"
全家祥和店,017662,10089,台北市信義區信義路五段150巷401弄31號,"02-77230591, 02-27291793"
全家松仁店,015083,14496,台北市信義區信義路五段150巷221號,"02-77230590, 02-27237309"
全家松友店,017880,16906,台北市信義區信義路六段78號,"02-77230595, 02-23460402"
全家新貿店,012171,51448,臺北市信義區信義路四段407號壹樓,"02-77137289, 02-87802293"
全家永隆店,012588,14406,台北市信義區基隆路一段147巷7號,"02-77230596, 02-27678120"
全家崇德店,015668,18701,台北市信義區崇德街29號,"02-77230597, 02-27333493"
全家莊敬店,018081,11004,台北市信義區莊敬路374號,"02-77095392, 02-27201156"
全家莊新店,018254,54036,台北市信義區莊敬路307號,"02-77301392, 02-27581883"
全家逸鑫店,018712,58712,台北市信義區逸仙路42巷23號,"02-77306305, 02-27206664"
全家芝玉店,016375,14445,台北市士林區士東路266巷5弄16號,"02-77096121, 02-28343943"
全家新士誠店,017575,57575,台北市士林區士東路86號壹樓,"02-77302120, 02-28314357"
全家大南店,015059,10923,台北市士林區大南路52號,"02-77096125, 02-28833976"
全家華港店,015792,50378,台北市士林區大南路231號,"02-77096123, 02-28810722"
全家士林店,018860,18702,台北市士林區中山北路五段697號,"02-77096126, 02-28348066"
全家榮富店,018744,52924,台北市士林區中山北路六段726號北側,"02-77134251, 02-28768631"
全家天強店,014985,54985,台北市士林區中山北路六段238號壹樓,"02-77464052, 02-28317990"
全家福林店,016707,12034,"台北市士林區中正路233號,233之1號","02-77096149, 02-88611682"
全家士商店,017340,50120,台北市士林區中正路503號,"02-77096129, 02-28838435"
全家新陽明店,016684,50840,臺北市士林區中正路329號,"02-77096128, 02-28818262"
全家新磺溪店,015200,54429,台北市士林區天母西路40-2號1樓,"02-77463017, 02-28767673"
全家天成店,014541,16606,"台北市士林區天母東路36號之5,之6","02-77096133, 02-28747141"
全家天山店,014438,19229,台北市士林區天母東路69巷11之9號1樓,"02-77096131, 02-28769215"
全家新光醫院店,017940,57940,台北市士林區文昌路95號地下三層,02-28313525
全家大北店,013548,50683,臺北市士林區文林路320號,"02-77096136, 02-28819255"
全家文鑫店,018442,58442,台北市士林區文林路205號1樓及地下室,"02-77231576, 02-28816801"
全家華崗店,013571,14408,台北市士林區光華路26巷3號-2,"02-77096137, 02-28629007"
全家至善店,018320,12950,台北市士林區至善路二段268號一樓,"02-77096155, 02-28414153"
全家中影店,017406,19226,台北市士林區至善路二段34號,"02-77096138, 02-28839581"
全家和豐店,018391,15638,台北市士林區和豐街2號一樓,"02-77136519, 02-28813084"
全家葫蘆店,016798,11871,台北市士林區延平北路五段283之1號,"02-77096139, 02-88114965"
全家新天和店,014186,54186,台北市士林區忠誠路二段168號1樓,"02-77304039, 02-28723753"
全家新蘭雅店,014987,54987,台北市士林區忠誠路二段52號壹樓及地下室部份,"02-77464053, 02-28314977"
全家誠德店,016412,56412,台北市士林區忠誠路二段5號1樓,"02-77463035, 02-28344780"
全家永新店,017663,11080,台北市士林區社子街27號,"02-77136517, 02-28113436"
全家社中店,014540,18803,台北市士林區社中街386號,"02-77096141, 02-28132673"
全家致昇店,017718,57718,台北市士林區雨聲街36號1樓,"02-77300515, 02-28385392"
全家福港店,014902,10690,台北市士林區前港街126號,"02-77096142, 02-28804266"
全家大港店,018841,14157,台北市士林區前港街39號,"02-77096143, 02-28832065"
全家天文店,014389,16316,台北市士林區美崙街118號,"02-77096145, 02-28319102"
全家新葫東店,014686,54213,台北市士林區重慶北路四段184號1樓,"02-77302131, 02-28162923"
全家新格致店,016306,55430,台北市士林區格致路53號1樓,"02-77303802, 02-28623855"
全家通河店,016516,11036,台北市士林區通河街145號,"02-77230391, 02-28858507"
全家新文大店,014455,53189,台北市士林區華岡路55號,"02-77462362, 02-28620079"
全家美崙店,017408,10246,台北市士林區華榮街97號,"02-77136518, 02-28346427"
全家百齡店,016305,50535,台北市士林區福港街158-1號,"02-77096150, 02-28834606"
全家德行店,019135,11396,台北市士林區德行東路109巷3號,"02-77096152, 02-28314191"
全家芝蘭店,016784,50037,台北市士林區德行東路330號,"02-77096153, 02-28314783"
全家德忠店,018244,52932,台北市士林區德行東路109巷75號壹樓,"02-77463049, 02-28318420"
全家崇合店,014838,12577,台北市北投區三合街二段487號1樓,"02-77230502, 02-28972076"
全家大同店,013332,14441,台北市北投區大業路452巷31號,"02-77230452, 02-28919974"
全家大業店,014373,11030,台北市北投區大興街22號,"02-77230390, 02-28964457"
全家甲桂林店,015397,55397,台北市北投區中山北路七段219巷3弄171號壹樓,"02-77303550, 02-28725427"
全家文化店,016219,10833,台北市北投區中央北路二段97號1樓,"02-77230382, 02-28976316"
全家新復興崗店,015782,55782,台北市北投區中央北路三段4號1樓,"02-77093293, 02-28910617"
全家中央南路店,017247,57247,台北市北投區中央南路二段15號1樓,"02-77305054, 02-28911712"
全家中永店,015082,12460,台北市北投區中和街252號一樓,"02-77230506, 02-28949813"
全家復中店,016498,14143,台北市北投區中和街328號1樓,"02-77230437, 02-28924021"
全家新和店,012067,52067,台北市北投區中和街489號,"02-77464307, 02-28912821"
全家新奇岩店,017098,53428,台北市北投區公館路230號,"02-77463821, 02-28947281"
全家永興店,013283,12462,"台北市北投區永興路一段1號,3號一樓","02-77230426, 02-28947414"
全家榮光店,016515,50942,台北市北投區石牌路一段166巷93號,"02-77230496, 02-28217765"
全家北榮店,014647,54647,台北市北投區石牌路二段201號,"02-77464138, 02-28766755"
全家華勝店,016961,56961,台北市北投區石牌路二段88之1號1樓,"02-77294456, 02-28217248"
全家北投店,018181,10343,台北市北投區光明路218之1號,"02-77230372, 02-28941595"
全家光明店,011823,11789,"台北市北投區光明路23號,25號","02-77230407, 02-28966631"
全家新自強店,016560,56560,台北市北投區自強街116號1樓,"02-77463172, 02-28212852"
全家東陽店,015347,14336,台北市北投區西安街一段283號,"02-77230448, 02-28212319"
全家唭哩店,016748,18917,臺北市北投區西安街二段283號,"02-77230478, 02-28219568"
全家立賢店,013569,12130,台北市北投區承德路七段290號,"02-77230421, 02-28202721"
全家明德店,017965,11702,台北市北投區明德路93號,"02-77230406, 02-28239507"
全家東華店,014539,11881,台北市北投區東華街二段88號,"02-77230415, 02-28232256"
全家新知行店,013901,50979,臺北市北投區知行路237號,"02-77230498, 02-28586738"
全家行勝店,016300,56300,台北市北投區知行路298號1樓,"02-77294767, 02-28586707"
全家振華店,014771,14514,台北市北投區振華街2號,"02-77230501, 02-28232410"
全家尊賢店,017007,10650,台北市北投區尊賢街260號1F,"02-77230503, 02-28271417"
全家新實店,009489,19489,臺北市北投區實踐街51號1樓,"02-77230507, 02-28236547"
全家內科店,017501,57501,台北市內湖區洲子街61號1樓(部份),"02-77304880, 02-87511523"
全家堤頂店,018160,58160,台北市內湖區舊宗路二段207號1樓(部份),"02-77286145, 02-87989969"
全家麗山店,017163,10188,台北市內湖區內湖路一段737巷49號,"02-77230368, 02-26279495"
全家湖安店,013996,10876,台北市內湖區內湖路一段285巷19號1樓,"02-77136530, 02-26591427"
全家碧湖店,018982,15331,台北市內湖區內湖路一段593號一樓及地下室,"02-77230462, 02-26277149"
全家麗水店,016568,56568,台北市內湖區內湖路一段733號1樓,"02-77462031, 02-26272956"
全家陽湖店,017818,57818,台北市內湖區內湖路一段91巷4號1樓,"02-77463524, 02-26277102"
全家湖濱店,012857,19222,臺北市內湖區內湖路二段103巷104號,"02-77230482, 02-26593051"
全家文湖店,018205,14540,台北市內湖區文湖街59號,"02-77096482, 02-27973433"
全家瑞陽店,016951,12171,台北市內湖區文德路90巷49號,"02-77230422, 02-26597471"
全家紫陽店,016630,14132,台北市內湖區文德路212號,"02-77230436, 02-87519703"
全家德陽店,016895,18963,臺北市內湖區文德路22巷25號,"02-77230480, 02-27987160"
全家民善店,017999,57999,台北市內湖區民善街1號1樓,"02-77463349, 02-87922468"
全家三民店,016265,10035,台北市內湖區民權東路六段90巷1號,"02-77230365, 02-27942827"
全家內華店,014391,14448,台北市內湖區民權東路六段162號,"02-77230453, 02-27911354"
全家金莊店,014027,54027,台北市內湖區石潭路67號1樓,"02-77397381, 02-27941829"
全家東安店,013902,11264,台北市內湖區安康路480號,"02-77230395, 02-26345521"
全家新內湖店,015371,52138,臺北市內湖區成功路二段420號,"02-77467600, 02-27948239"
全家新三總店,016534,54435,台北市內湖區成功路二段325號B1F,02-87917684
全家湖盛店,015508,55508,台北市內湖區成功路四段143號,"02-77306292, 02-87921285"
全家德湖店,017622,57622,台北市內湖區成功路四段62號1樓及B1,"02-77302130, 02-87923344"
全家湖捷店,018313,58313,台北市內湖區成功路四段178號1樓,"02-77286506, 02-27946716"
全家行善店,013637,52866,臺北市內湖區行善路289號,"02-77134249, 02-27967192"
全家新東湖店,019103,50301,臺北市內湖區東湖路43巷4號,"02-77230491, 02-26317679"
全家明美店,018807,58807,台北市內湖區金莊路86號1樓,"02-77286319, 02-27941977"
全家金瑞店,017786,51866,臺北市內湖區金龍路224號,"02-77231651, 02-27934276"
全家星湖店,016673,52945,台北市內湖區星雲街161巷1號,"02-77463097, 02-27906271"
全家康雲店,015810,55810,台北市內湖區康寧路一段116號及地下室,"02-77093295, 02-27940805"
全家紫新店,018517,56456,台北市內湖區康寧路ㄧ段37號ㄧ樓,"02-77463060, 02-27940091"
全家護校店,013798,18938,台北市內湖區康寧路三段75巷137號,"02-77230479, 02-26342271"
全家康福店,018893,14453,台北市內湖區康樂街87號,"02-77230455, 02-26339860"
全家新瑞店,014663,15377,台北市內湖區堤頂大道二段407巷26號一樓,"02-77230463, 02-26592842"
全家精英店,014042,16748,台北市內湖區堤頂大道二段241號壹樓,"02-77230475, 02-26579148"
全家興盛店,018868,11482,台北市內湖區新明路182號,"02-77230400, 02-27903667"
全家新湖店,014943,12915,台北市內湖區新湖二路250巷8號1樓,"02-77230433, 02-27937065"
全家瑞光店,018053,12253,台北市內湖區瑞光路510號1樓,"02-77230425, 02-87514993"
全家瑞湖店,013730,16082,台北市內湖區瑞光路513巷39號1樓,"02-77230468, 02-87524016"
全家瑞盛店,015393,55393,台北市內湖區瑞光路66巷40號,"02-77302287, 02-87926581"
全家瑞興店,018769,55849,台北市內湖區瑞光路303號,"02-77093306, 02-26591468"
全家瑞豐店,017978,57978,台北市內湖區瑞光路220號,"02-77301103, 02-87514934"
全家瑞智店,018709,58709,台北市內湖區瑞光路433號1樓,"02-77305405, 02-87518611"
全家瑞亞店,019030,59030,台北市內湖區瑞光路302號1樓,02-26573023
全家陽鑫店,018636,58636,"台北市內湖區瑞湖街80號1樓Ｒ3,Ｒ4","02-77306026, 02-26593732"
全家環山店,014772,11864,台北市內湖區環山路一段5號,"02-77230411, 02-26271008"
全家新德明店,013284,53284,臺北市內湖區環山路一段110號,"02-77463246, 02-27996853"
全家湖山店,015432,11845,台北市內湖區麗山街348巷10弄2號,"02-77230410, 02-26572616"
全家工業三店,017680,16966,台北市南港區三重路66之2號1樓,"02-77230600, 02-27833949"
全家工業一店,018459,53755,台北市南港區三重路19-7號內之一部份,"02-77305793, 02-26550313"
全家宏展店,018852,58852,台北市南港區三重路66號1樓,"02-77287572, 02-26539324"
全家北鑫店,010980,50980,台北市南港區中坡南路15號,"02-77230601, 02-27866062"
全家新成鑫店,015639,52157,台北市南港區玉成街176巷1號,"02-77467605, 02-27853529"
全家南港車站店,017777,57777,台北市南港區忠孝東路七段371號B2,"02-77302292, 02-27837703"
全家新昆陽店,018413,52236,台北市南港區昆陽街145號,"02-77179063, 02-27883495"
全家港成店,014576,53077,台北市南港區南港路三段2號,"02-77300649, 02-26548729"
全家研究院店,016464,14429,台北市南港區研究院路二段70巷1號,"02-77292900, 02-26515140"
全家中研店,019031,59031,台北市南港區研究院路二段12巷55號1樓,02-27839381
全家重陽店,013890,12952,"台北市南港區重陽路183,185號1樓","02-77230608, 02-27893918"
全家向陽店,016840,15287,台北市南港區重陽路16號一樓,"02-77230605, 02-27887390"
全家富康店,018875,10559,台北市南港區富康街86號1F,"02-77230609, 02-27821423"
全家工業二店,018460,15117,台北市南港區園區街3號2樓之7,"02-77230610, 02-26558763"
全家經貿店,018108,58108,臺北市南港區經貿二路200號1樓,"02-77285097, 02-27833027"
全家港福店,013158,16553,台北市南港區福德街373巷63號1樓,"02-77095397, 02-26543532"
全家中視店,012943,11489,台北市南港區興南街39號1樓,"02-77230611, 02-27864176"
全家興華店,017488,11826,台北市南港區興華路86號,"02-77230612, 02-27834076"
全家國興店,015973,14434,台北市南港區舊莊街一段3巷3弄2號,"02-77230616, 02-27832665"
全家胡適店,010358,50358,台北市南港區舊莊街一段3巷16號,"02-77230615, 02-27888455"
全家新莊研店,019034,54856,台北市南港區舊莊街一段169號,"02-77292131, 02-27853487"
全家試院店,016093,12966,台北市文山區木柵路一段91號93號一樓,"02-77095388, 02-22369520"
全家木興店,013748,14507,台北市文山區木柵路二段52號,"02-77095383, 02-22348419"
全家明興店,016837,16279,"台北市文山區木柵路二段109巷25弄2號,2-1號","02-77095532, 02-86618412"
全家木柵路店,013343,10013,台北市文山區木柵路三段148號150號,"02-77096562, 02-29362952"
全家木新店,015542,16633,"台北市文山區木新路三段333,335號","02-77096566, 02-29388551"
全家欣榮店,015897,52904,台北市文山區木新路三段93號,"02-77134250, 02-22343591"
全家仙岩店,015040,10582,台北市文山區仙岩路2號,"02-77096567, 02-86631305"
全家師美店,014208,14502,台北市文山區汀州路四段77號,"02-77096568, 02-29322856"
全家順輝店,015729,14381,台北市文山區光輝路7號,"02-77096569, 02-29388216"
全家興昌店,015086,14172,台北市文山區辛亥路四段101巷1號,"02-77096570, 02-29357810"
全家名門店,017175,10480,"臺北市文山區和平東路四段95,97號1樓","02-77096572, 02-22301700"
全家大順店,017245,57245,台北市文山區忠順街一段131號,"02-77305002, 02-22344799"
全家鑫順店,016580,51921,台北市文山區忠順街二段16號,"02-77230115, 02-29370174"
全家興政店,016836,52233,"台北市文山區指南路二段83號壹,貳樓","02-77179060, 02-86619335"
全家政富店,017249,57249,台北市文山區指南路二段145號1樓,"02-77305374, 02-86613075"
全家景中店,017661,10661,"台北市文山區景中街5號,七號一樓","02-77095385, 02-29334768"
全家景文店,017308,10986,台北市文山區景文街83號,"02-77096573, 02-29303305"
全家景後店,016952,55530,台北市文山區景後街95號,"02-77397325, 02-29342042"
全家華德店,018245,16972,台北市文山區景華街75號,"02-77096576, 02-29356335"
全家新文華店,013719,52542,台北市文山區景華街3巷2號1樓及B1,"02-77300713, 02-86633877"
全家景富店,016800,51236,台北市文山區景福街25號,"02-77096577, 02-89313890"
全家世景店,018298,58298,台北市文山區景興路282巷2號壹樓,"02-77286345, 02-86632846"
全家新福興店,018412,50509,臺北市文山區福興路65號,"02-77136328, 02-29301491"
全家景興店,016263,10770,台北市文山區興隆路一段249號1樓,"02-77230381, 02-29304049"
全家萬興店,016925,19475,臺北市文山區興隆路一段55巷27弄1-4號,"02-77136329, 02-29304220"
全家興園店,015728,10692,台北市文山區興隆路二段220巷33號,"02-77096477, 02-29334696"
全家興業店,015667,10731,台北市文山區興隆路二段279號,"02-77230379, 02-86635963"
全家靜興店,014857,54857,台北市文山區興隆路二段75號壹樓,"02-77292132, 02-29356712"
全家再興店,014696,14498,台北市文山區興隆路三段207巷11弄2號,"02-77230456, 02-22302780"
全家中科大店,016916,56916,台北市文山區興隆路三段36巷9弄10號,"02-77464463, 02-29333950"
全家興崙店,017365,11823,台北市文山區興隆路四段50之1號,"02-77230408, 02-29397480"
全家萬和店,014182,12870,台北市文山區羅斯福路五段218巷38弄2號1樓,"02-77230431, 02-86636168"
全家萬福店,017119,57119,台北市文山區羅斯福路五段269巷11號,"02-77294485, 02-29315696"
全家景和店,015197,11705,台北市文山區羅斯福路六段274號,"02-77095387, 02-89319847"
全家羅和店,016570,56570,台北市文山區羅斯福路六段146-1號,"02-77397545, 02-29352655"
全家羅美店,018759,58759,台北市文山區羅斯福路六段142巷5號1樓,"02-77302423, 02-29359387"
